object,businessKey,sourceField,sourceLabel,sharePercent,reason
products,109326100008,抖音视频观看兴趣分类v2_提取结果(占比),时尚,27.88,not_in_taxonomy
products,109326100008,抖音视频观看兴趣分类v2_提取结果(占比),美食,16.06,not_in_taxonomy
products,109326100008,抖音视频观看兴趣分类v2_提取结果(占比),运动,8.48,not_in_taxonomy
products,101325114024,地域分布_提取结果(占比),河南,12.05,not_in_taxonomy
products,101325114024,地域分布_提取结果(占比),广东,10.27,not_in_taxonomy
products,101325114024,地域分布_提取结果(占比),陕西,8.04,not_in_taxonomy
products,101325114024,八大消费群体_提取结果(占比),精致妈妈,30.8,not_in_taxonomy
products,101325114024,八大消费群体_提取结果(占比),小镇青年,30.36,not_in_taxonomy
products,101325114024,八大消费群体_提取结果(占比),新锐白领,18.3,not_in_taxonomy
products,101325114024,手机品牌_提取结果(占比),苹果,35.29,not_in_taxonomy
products,101325114024,手机品牌_提取结果(占比),华为,27.94,not_in_taxonomy
products,101325114024,手机品牌_提取结果(占比),OPPO,16.18,not_in_taxonomy
products,101325114024,预测人生阶段_提取结果(占比),家有儿女,68.54,not_in_taxonomy
products,101325114024,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,101325114024,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,101325114024,预测职业_提取结果(占比),基础服务业,0,not_in_taxonomy
products,101325114024,手机价格_提取结果(占比),2000~2999,36.36,not_in_taxonomy
products,101325114024,手机价格_提取结果(占比),5000~5999,26.36,not_in_taxonomy
products,101325114024,手机价格_提取结果(占比),3000~3999,18.18,not_in_taxonomy
products,101325114024,抖音活跃用户_提取结果(占比),高活跃_月活,74.77,not_in_taxonomy
products,101325114024,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325114024,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325114024,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325114024,头条用户阅读兴趣分类_提取结果(占比),娱乐,60.23,not_in_taxonomy
products,101325114024,头条用户阅读兴趣分类_提取结果(占比),社会,50,not_in_taxonomy
products,101325114024,头条用户阅读兴趣分类_提取结果(占比),健康,39.77,not_in_taxonomy
products,101325114024,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.43,not_in_taxonomy
products,101325114024,抖音视频观看兴趣分类_提取结果(占比),演绎,96.85,not_in_taxonomy
products,101325114024,抖音视频观看兴趣分类_提取结果(占比),生活,92.13,not_in_taxonomy
products,101325114024,西瓜视频观看兴趣分类_提取结果(占比),生活,0,not_in_taxonomy
products,101325114024,西瓜视频观看兴趣分类_提取结果(占比),社会,0,not_in_taxonomy
products,101325114024,西瓜视频观看兴趣分类_提取结果(占比),军事,0,not_in_taxonomy
products,101325114024,美妆行业特色人群_提取结果(占比),美潮文艺咖,32.57,not_in_taxonomy
products,101325114024,美妆行业特色人群_提取结果(占比),悦己质享派,17.43,not_in_taxonomy
products,101325114024,美妆行业特色人群_提取结果(占比),合群拔草人,14.68,not_in_taxonomy
products,101325114024,电商品类成交偏好_提取结果(占比),女装,72.64,not_in_taxonomy
products,101325114024,电商品类成交偏好_提取结果(占比),内衣裤袜,58.96,not_in_taxonomy
products,101325114024,电商品类成交偏好_提取结果(占比),女装-裤子,50,not_in_taxonomy
products,101325114024,电商品牌成交偏好_提取结果(占比),Semir森马,14.89,not_in_taxonomy
products,101325114024,电商品牌成交偏好_提取结果(占比),草本初色,14.36,not_in_taxonomy
products,101325114024,电商品牌成交偏好_提取结果(占比),IEF爱依服,10.11,not_in_taxonomy
products,101325114024,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,101325114024,电商消费频次_提取结果(占比),+∞),75.45,not_in_taxonomy
products,101325114024,电商消费频次_提取结果(占比),(30,,not_in_taxonomy
products,101325114024,电商消费频次_提取结果(占比),35],4.91,not_in_taxonomy
products,101325114024,电商消费频次_提取结果(占比),(25,,not_in_taxonomy
products,101325114024,电商消费频次_提取结果(占比),30],4.02,not_in_taxonomy
products,101325114024,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,101325114024,电商消费金额_提取结果(占比),+∞),85.71,not_in_taxonomy
products,101325114024,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,101325114024,电商消费金额_提取结果(占比),1500],5.8,not_in_taxonomy
products,101325114024,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,101325114024,电商消费金额_提取结果(占比),2000],3.57,not_in_taxonomy
products,101325114024,触点互动偏好_提取结果(占比),通投,100,not_in_taxonomy
products,101325114024,触点互动偏好_提取结果(占比),抖音,98.17,not_in_taxonomy
products,101325114024,触点互动偏好_提取结果(占比),抖音-星图视频推广,80.19,not_in_taxonomy
products,101325114024,城市_提取结果(占比),上海,4.46,not_in_taxonomy
products,101325114024,城市_提取结果(占比),西安,3.57,not_in_taxonomy
products,101325114024,城市_提取结果(占比),北京,3.13,not_in_taxonomy
products,101325114024,抖音视频观看兴趣分类v2_提取结果(占比),时尚,17.32,not_in_taxonomy
products,101325114024,抖音视频观看兴趣分类v2_提取结果(占比),美食,15.64,not_in_taxonomy
products,101325114024,抖音视频观看兴趣分类v2_提取结果(占比),拍摄,8.94,not_in_taxonomy
products,10A326114015,地域分布_提取结果(占比),广东,10.21,not_in_taxonomy
products,10A326114015,地域分布_提取结果(占比),浙江,8.75,not_in_taxonomy
products,10A326114015,地域分布_提取结果(占比),湖北,7.29,not_in_taxonomy
products,10A326114015,八大消费群体_提取结果(占比),小镇青年,27.14,not_in_taxonomy
products,10A326114015,八大消费群体_提取结果(占比),精致妈妈,23.17,not_in_taxonomy
products,10A326114015,八大消费群体_提取结果(占比),新锐白领,22.55,not_in_taxonomy
products,10A326114015,手机品牌_提取结果(占比),苹果,51.82,not_in_taxonomy
products,10A326114015,手机品牌_提取结果(占比),华为,19.71,not_in_taxonomy
products,10A326114015,手机品牌_提取结果(占比),OPPO,15.33,not_in_taxonomy
products,10A326114015,预测人生阶段_提取结果(占比),家有儿女,59.58,not_in_taxonomy
products,10A326114015,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,10A326114015,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,10A326114015,预测职业_提取结果(占比),基础服务业,0,not_in_taxonomy
products,10A326114015,手机价格_提取结果(占比),5000~5999,35.27,not_in_taxonomy
products,10A326114015,手机价格_提取结果(占比),2000~2999,27.1,not_in_taxonomy
products,10A326114015,手机价格_提取结果(占比),8000~8999,17.85,not_in_taxonomy
products,10A326114015,抖音活跃用户_提取结果(占比),高活跃_月活,82.45,not_in_taxonomy
products,10A326114015,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,10A326114015,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,10A326114015,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,10A326114015,头条用户阅读兴趣分类_提取结果(占比),娱乐,70.37,not_in_taxonomy
products,10A326114015,头条用户阅读兴趣分类_提取结果(占比),社会,46.03,not_in_taxonomy
products,10A326114015,头条用户阅读兴趣分类_提取结果(占比),教育,34.39,not_in_taxonomy
products,10A326114015,抖音视频观看兴趣分类_提取结果(占比),拍摄,99.39,not_in_taxonomy
products,10A326114015,抖音视频观看兴趣分类_提取结果(占比),演绎,97.85,not_in_taxonomy
products,10A326114015,抖音视频观看兴趣分类_提取结果(占比),生活,94.48,not_in_taxonomy
products,10A326114015,西瓜视频观看兴趣分类_提取结果(占比),生活,0,not_in_taxonomy
products,10A326114015,西瓜视频观看兴趣分类_提取结果(占比),社会,0,not_in_taxonomy
products,10A326114015,西瓜视频观看兴趣分类_提取结果(占比),军事,0,not_in_taxonomy
products,10A326114015,美妆行业特色人群_提取结果(占比),美潮文艺咖,33.19,not_in_taxonomy
products,10A326114015,美妆行业特色人群_提取结果(占比),悦己质享派,21.85,not_in_taxonomy
products,10A326114015,美妆行业特色人群_提取结果(占比),理性刚需派,12.61,not_in_taxonomy
products,10A326114015,电商品类成交偏好_提取结果(占比),女装,82.68,not_in_taxonomy
products,10A326114015,电商品类成交偏好_提取结果(占比),内衣裤袜,66.02,not_in_taxonomy
products,10A326114015,电商品类成交偏好_提取结果(占比),女装-裤子,61.18,not_in_taxonomy
products,10A326114015,电商品牌成交偏好_提取结果(占比),三資堂,11.49,not_in_taxonomy
products,10A326114015,电商品牌成交偏好_提取结果(占比),Semir森马,8.8,not_in_taxonomy
products,10A326114015,电商品牌成交偏好_提取结果(占比),Three Squirrels三只松鼠,8.07,not_in_taxonomy
products,10A326114015,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,10A326114015,电商消费频次_提取结果(占比),+∞),83.75,not_in_taxonomy
products,10A326114015,电商消费频次_提取结果(占比),(40,,not_in_taxonomy
products,10A326114015,电商消费频次_提取结果(占比),45],2.71,not_in_taxonomy
products,10A326114015,电商消费频次_提取结果(占比),(30,,not_in_taxonomy
products,10A326114015,电商消费频次_提取结果(占比),35],2.5,not_in_taxonomy
products,10A326114015,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,10A326114015,电商消费金额_提取结果(占比),+∞),90.42,not_in_taxonomy
products,10A326114015,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,10A326114015,电商消费金额_提取结果(占比),1500],3.75,not_in_taxonomy
products,10A326114015,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,10A326114015,电商消费金额_提取结果(占比),2000],3.33,not_in_taxonomy
products,10A326114015,触点互动偏好_提取结果(占比),通投,100,not_in_taxonomy
products,10A326114015,触点互动偏好_提取结果(占比),抖音,99.15,not_in_taxonomy
products,10A326114015,触点互动偏好_提取结果(占比),抖音-星图视频推广,85.78,not_in_taxonomy
products,10A326114015,城市_提取结果(占比),重庆,2.92,not_in_taxonomy
products,10A326114015,城市_提取结果(占比),成都,2.71,not_in_taxonomy
products,10A326114015,城市_提取结果(占比),苏州,2.5,not_in_taxonomy
products,10A326114015,抖音视频观看兴趣分类v2_提取结果(占比),时尚,24.74,not_in_taxonomy
products,10A326114015,抖音视频观看兴趣分类v2_提取结果(占比),美食,11.99,not_in_taxonomy
products,10A326114015,抖音视频观看兴趣分类v2_提取结果(占比),文化教育,7.14,not_in_taxonomy
products,101325125010,地域分布_提取结果(占比),广东,12.97,not_in_taxonomy
products,101325125010,地域分布_提取结果(占比),河南,7.58,not_in_taxonomy
products,101325125010,地域分布_提取结果(占比),四川,7.58,not_in_taxonomy
products,101325125010,八大消费群体_提取结果(占比),精致妈妈,34,not_in_taxonomy
products,101325125010,八大消费群体_提取结果(占比),小镇青年,25.8,not_in_taxonomy
products,101325125010,八大消费群体_提取结果(占比),新锐白领,23.2,not_in_taxonomy
products,101325125010,手机品牌_提取结果(占比),苹果,59.26,not_in_taxonomy
products,101325125010,手机品牌_提取结果(占比),华为,21.6,not_in_taxonomy
products,101325125010,手机品牌_提取结果(占比),OPPO,12.96,not_in_taxonomy
products,101325125010,预测人生阶段_提取结果(占比),家有儿女,71.12,not_in_taxonomy
products,101325125010,预测职业_提取结果(占比),IT通讯科技,100,not_in_taxonomy
products,101325125010,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,101325125010,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,101325125010,手机价格_提取结果(占比),5000~5999,34.1,not_in_taxonomy
products,101325125010,手机价格_提取结果(占比),2000~2999,24.53,not_in_taxonomy
products,101325125010,手机价格_提取结果(占比),6000~6999,17.46,not_in_taxonomy
products,101325125010,抖音活跃用户_提取结果(占比),高活跃_月活,84.74,not_in_taxonomy
products,101325125010,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325125010,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325125010,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325125010,头条用户阅读兴趣分类_提取结果(占比),娱乐,60.49,not_in_taxonomy
products,101325125010,头条用户阅读兴趣分类_提取结果(占比),社会,47.53,not_in_taxonomy
products,101325125010,头条用户阅读兴趣分类_提取结果(占比),健康,35.8,not_in_taxonomy
products,101325125010,抖音视频观看兴趣分类_提取结果(占比),拍摄,99.41,not_in_taxonomy
products,101325125010,抖音视频观看兴趣分类_提取结果(占比),演绎,98.53,not_in_taxonomy
products,101325125010,抖音视频观看兴趣分类_提取结果(占比),生活,96.18,not_in_taxonomy
products,101325125010,西瓜视频观看兴趣分类_提取结果(占比),综艺,100,not_in_taxonomy
